time,open,high,low,close,tick_volume,bb_upper,bb_middle,bb_lower,bb_signal,macd_signal,rsi_overbought,adx,adx_strong,atr
2025-05-30 15:50:00,3289.843,3292.0,3288.515,3288.584,1172,3292.926501195854,3284.2307,3275.534898804146,0,-1.1185546419508634,0,18.364841906150996,0,4.566254927677437
2025-05-30 15:55:00,3288.624,3289.119,3287.395,3288.7,886,3293.343533630759,3284.4322500000003,3275.5209663692417,0,-0.8268979215158068,0,17.374149242283448,0,4.363236718557632
2025-05-30 16:00:00,3288.64,3291.046,3288.501,3290.037,853,3293.895229429811,3284.66095,3275.426670570189,0,-0.5570278640974253,0,16.396419017059568,0,4.2333626672320595
2025-05-30 16:05:00,3290.057,3290.817,3287.977,3288.338,829,3294.2535401098694,3284.89815,3275.5427598901306,0,-0.34079727285814343,0,15.32253151476397,0,4.133836762429779
2025-05-30 16:10:00,3288.363,3290.406,3287.706,3289.078,826,3294.592336176523,3285.3525500000005,3276.112763823478,0,-0.15693901102031588,0,14.23608436200299,0,4.031419850827639
2025-05-30 16:15:00,3289.053,3290.482,3288.834,3289.714,766,3294.5286527547887,3286.00025,3277.4718472452114,0,0.007495452306554878,0,13.25370957011307,0,3.8611755757685318
2025-05-30 16:20:00,3289.652,3290.812,3289.03,3289.156,737,3294.4787817064293,3286.5161,3278.5534182935703,0,0.14221588099098703,0,12.462714544879566,0,3.7126630346421865
2025-05-30 16:25:00,3289.177,3292.362,3287.072,3289.13,1771,3293.932148378464,3287.1046499999998,3280.2771516215357,0,0.2505109073566004,0,12.133914191652151,0,3.825329960739171
2025-05-30 16:30:00,3289.106,3290.161,3285.36,3286.152,1915,3293.5570428346264,3287.3798,3281.202557165374,-1,0.2884827835195563,0,12.385924783939783,0,3.8950206778292253
2025-05-30 16:35:00,3286.118,3288.336,3283.981,3285.635,1695,3293.3865638067587,3287.5251,3281.663636193241,0,0.2714809793611048,0,13.032166714946031,0,3.9278763436985353
2025-05-30 16:40:00,3285.68,3288.082,3284.87,3287.879,1326,3292.6233931200222,3287.92465,3283.2259068799776,0,0.2560969493973433,0,13.632248508023261,0,3.876742319148639
2025-05-30 16:45:00,3287.784,3289.635,3285.945,3288.864,1291,3291.780018173598,3288.3190000000004,3284.857981826403,1,0.25766476819332884,0,13.47783573503233,0,3.863403582066597
2025-05-30 16:50:00,3288.853,3291.959,3288.701,3291.934,1042,3291.933988732658,3288.71165,3285.4893112673426,-1,0.318168276581053,0,12.625627773800414,0,3.8201604690618263
2025-05-30 16:55:00,3291.908,3295.802,3291.908,3293.415,1330,3292.5861758923706,3289.10815,3285.6301241076294,-1,0.43534315971124177,0,13.0449771499066,0,3.8254347212717126
2025-05-30 17:00:00,3293.38,3294.209,3291.662,3292.6,1134,3293.094179199973,3289.32125,3285.548320800027,0,0.5679009775022712,0,13.335099550253394,0,3.734117955466592
2025-05-30 17:05:00,3292.589,3293.942,3291.21,3292.055,994,3293.3709831777146,3289.5724,3285.7738168222854,0,0.6931621029742774,0,13.414770157983636,0,3.6625381015046905
2025-05-30 17:10:00,3292.05,3294.689,3291.748,3294.409,1060,3294.1602385929577,3289.81635,3285.4724614070424,-1,0.8432602463914067,0,13.725859268477729,0,3.6109996656829133
2025-05-30 17:15:00,3294.418,3294.847,3290.803,3291.416,860,3294.2852270682506,3289.886,3285.4867729317493,0,0.9513838311531666,0,13.592361105851777,0,3.6419282609912997
2025-05-30 17:20:00,3291.405,3292.792,3291.023,3292.048,883,3294.4315984206924,3289.9480000000003,3285.4644015793083,0,1.0354453534399803,0,13.468398526270533,0,3.5081476709204766
2025-05-30 17:25:00,3292.103,3292.701,3289.841,3291.744,1031,3294.594907813205,3290.0444,3285.4938921867956,0,1.0928084653640424,0,12.810865261195456,0,3.46185140871188
2025-05-30 17:30:00,3291.685,3292.362,3290.331,3291.886,715,3294.7756618234616,3290.2095,3285.6433381765382,0,1.130205257312217,0,12.200298657911457,0,3.359647736661028
2025-05-30 17:35:00,3291.925,3293.765,3291.758,3293.343,620,3295.1472111469884,3290.4416499999998,3285.736088853011,0,1.17379676272947,0,12.217817458626142,0,3.263030041185245
2025-05-30 17:40:00,3293.307,3294.206,3291.316,3294.015,738,3295.590810456588,3290.64055,3285.6902895434123,0,1.2270319030564707,0,12.007744584607357,0,3.236385038243465
2025-05-30 17:45:00,3294.01,3294.342,3291.612,3292.325,613,3295.7238782921368,3290.8399,3285.955921707863,0,1.2537611960207529,0,11.872628787593893,0,3.2002146783689334
2025-05-30 17:50:00,3292.337,3292.884,3291.52,3292.069,607,3295.8314601391953,3290.98945,3286.1474398608048,0,1.255534037796615,0,11.694507659090807,0,3.0690564870568693
2025-05-30 17:55:00,3292.081,3293.009,3290.865,3290.954,551,3295.8581726868283,3291.05145,3286.2447273131716,-1,1.2209209343291552,0,11.147662878835888,0,3.002981023695681
2025-05-30 18:00:00,3291.068,3293.408,3291.068,3293.042,661,3296.0444461508387,3291.2457499999996,3286.4470538491605,1,1.1958463961117882,0,10.852604458202162,0,2.963768093431684
2025-05-30 18:05:00,3293.106,3294.825,3293.011,3294.588,590,3296.4246090813713,3291.5186500000004,3286.6126909186296,0,1.2000048457616217,0,11.28331218492355,0,2.881641801043696
2025-05-30 18:10:00,3294.564,3294.737,3293.483,3293.946,621,3296.253368907681,3291.90835,3287.5633310923195,0,1.209290184245,0,11.683255074021984,0,2.765381672397711
2025-05-30 18:15:00,3293.965,3294.634,3291.871,3292.659,741,3295.519539967487,3292.25955,3288.9995600325133,0,1.1980126542610443,0,11.02943089653544,0,2.765211552940726
2025-05-30 18:20:00,3292.66,3294.576,3292.25,3293.585,639,3295.1554955347524,3292.5448499999998,3289.934204465247,0,1.1864811794492613,0,10.42230844601222,0,2.733839299159247
2025-05-30 18:25:00,3293.566,3295.066,3293.537,3294.596,669,3294.9805483663235,3292.83145,3290.6823516336767,0,1.1888207198250498,0,10.147437914748611,0,2.6477793492193
2025-05-30 18:30:00,3294.557,3295.038,3293.88,3294.844,504,3295.253555145417,3292.97695,3290.7003448545834,0,1.2009788334843883,0,9.892200992860975,0,2.5413665385607715
2025-05-30 18:35:00,3294.883,3294.955,3293.516,3293.986,512,3295.3174103352294,3293.0055,3290.693589664771,0,1.2022275276686316,0,9.392455121954223,0,2.462626071520706
2025-05-30 18:40:00,3293.975,3294.499,3293.594,3294.436,478,3295.482169061006,3293.0973,3290.7124309389937,0,1.2010123179222707,0,8.928405384683668,0,2.351367066412066
2025-05-30 18:45:00,3294.42,3295.038,3294.174,3294.196,435,3295.584667648581,3293.20435,3290.8240323514187,0,1.1917500743874319,0,8.885618102552854,0,2.245126561668349
2025-05-30 18:50:00,3294.186,3294.493,3293.865,3294.068,410,3295.5375534412583,3293.1873,3290.837046558742,0,1.1731712433543322,0,8.58749807194648,0,2.1296175215491924
2025-05-30 18:55:00,3294.137,3294.805,3293.761,3293.847,441,3295.527888915421,3293.3088500000003,3291.0898110845797,0,1.1435270682946908,0,8.549155075791777,0,2.052073412867098
2025-05-30 19:00:00,3293.808,3295.218,3292.928,3294.696,573,3295.659560877257,3293.44125,3291.222939122743,0,1.119440316256796,0,8.069825217702414,0,2.069068169090874
2025-05-30 19:05:00,3294.712,3294.889,3293.394,3293.756,514,3295.621297933506,3293.54185,3291.462402066494,0,1.0825509347295994,0,7.624733206619434,0,2.028063299870122
2025-05-30 19:10:00,3293.723,3294.444,3293.639,3294.339,369,3295.624768705603,3293.6645000000003,3291.7042312943977,0,1.0464049873468664,0,7.211433482042382,0,1.940701635593673
2025-05-30 19:15:00,3294.336,3294.342,3292.477,3292.707,436,3295.633024283252,3293.6327000000006,3291.6323757167493,-1,0.9841972649035071,0,7.7919451424472825,0,1.9352943759084276
2025-05-30 19:20:00,3292.743,3294.15,3292.693,3293.534,425,3295.6015627698334,3293.6086500000006,3291.6157372301677,0,0.9198666757013542,0,8.330991684251831,0,1.9011304919149599
2025-05-30 19:25:00,3293.495,3293.915,3292.972,3293.298,383,3295.5683162841183,3293.6573,3291.7462837158814,0,0.8517160261398522,0,8.83153490164177,0,1.8326925996353025
2025-05-30 19:30:00,3293.294,3294.623,3293.294,3293.488,439,3295.498289758923,3293.72825,3291.9582102410773,0,0.785833712338852,0,8.515786571663385,0,1.7967145568042222
2025-05-30 19:35:00,3293.481,3293.959,3293.111,3293.111,454,3295.1102354551895,3293.8360999999995,3292.5619645448096,0,0.7170209183993015,0,8.398030165038938,0,1.7289492313182033
2025-05-30 19:40:00,3293.156,3293.998,3292.758,3293.86,466,3295.097952578183,3293.8769999999995,3292.656047421816,0,0.6602942584862165,0,8.625773755553501,0,1.6940242862240626
2025-05-30 19:45:00,3293.837,3293.98,3291.779,3292.033,559,3295.1650211496453,3293.74925,3292.3334788503544,-1,0.5834629963551937,0,9.667384508069423,0,1.7302368372080597
2025-05-30 19:50:00,3292.081,3294.536,3291.684,3294.536,557,3295.233734518189,3293.77875,3292.323765481811,1,0.5366622537060258,0,9.979711840117016,0,1.8103627774074742
2025-05-30 19:55:00,3294.491,3295.124,3292.917,3294.85,692,3295.3192865262026,3293.8883,3292.4573134737975,0,0.5149239559224037,0,9.633318373706965,0,1.8386940075926461
2025-05-30 20:00:00,3294.961,3295.858,3293.794,3294.63,783,3295.399463221606,3293.9405500000003,3292.4816367783947,0,0.5053502831668807,0,9.292517774344537,0,1.8547872927646218
2025-05-30 20:05:00,3294.528,3294.854,3293.383,3294.069,424,3295.3435451081436,3293.9142,3292.4848548918567,0,0.49380080658902775,0,8.687500116544031,0,1.8273739147100063
2025-05-30 20:10:00,3294.051,3294.058,3292.836,3293.03,409,3295.2354411454344,3293.8235,3292.4115588545656,-1,0.4639162669993702,0,8.636420372253143,0,1.7849186350878754
2025-05-30 20:15:00,3292.999,3293.418,3290.952,3291.199,575,3295.4974957773316,3293.68415,3291.8708042226685,1,0.3938363674445958,0,9.97590515370629,0,1.8335673040101625
2025-05-30 20:20:00,3291.201,3291.747,3290.635,3291.412,336,3295.561805487254,3293.53295,3291.5040945127457,1,0.3047371569654529,0,11.41069862849542,0,1.7820267822951243
2025-05-30 20:25:00,3291.375,3291.709,3290.133,3290.223,316,3295.7963385939615,3293.3343,3290.8722614060384,1,0.1887233805144501,0,13.038185793217375,0,1.76731058355976
2025-05-30 20:30:00,3290.243,3290.834,3289.874,3290.592,221,3295.869224238115,3293.1605000000004,3290.451775761886,0,0.06737875012746915,0,14.698835809089436,0,1.7096455418769225
2025-05-30 20:35:00,3290.59,3291.618,3290.308,3290.572,306,3295.908062547313,3292.99675,3290.0854374526866,0,-0.05141872831324437,0,15.326828073599383,0,1.6810994317428527
2025-05-30 20:40:00,3290.565,3292.265,3289.985,3292.047,297,3295.694226436877,3292.8642999999997,3290.0343735631222,0,-0.13874218392174387,0,15.230589023021947,0,1.723878043761202
2025-05-30 20:45:00,3292.05,3292.315,3291.685,3291.863,316,3295.600576298605,3292.7696499999997,3289.9387237013943,0,-0.2043800829678685,0,15.089370794245173,0,1.6457438977782668
2025-05-30 20:50:00,3291.86,3292.274,3290.208,3291.092,398,3295.432020099078,3292.6073000000006,3289.7825799009233,0,-0.26482007930007606,0,16.002167512104315,0,1.6757621907940907
2025-05-30 20:55:00,3291.128,3291.278,3288.666,3289.689,418,3295.553054219981,3292.4564,3289.3597457800192,0,-0.34061423348702813,0,17.67029614350279,0,1.7426363200230575
2025-06-01 22:05:00,3303.137,3309.164,3302.98,3308.327,1586,3300.7818184770995,3293.19605,3285.6102815229006,1,-0.12392408825580559,1,20.22117382390132,0,3.0092337257357222
2025-06-01 22:10:00,3308.308,3309.711,3306.194,3307.376,994,3303.68637428,3293.89995,3284.11352572,-1,0.24984009250352943,1,22.661262329482998,0,3.0455027453260155
2025-06-01 22:15:00,3307.348,3308.701,3305.324,3307.069,998,3305.9183341779053,3294.579,3283.239665822095,-1,0.6969944579243108,1,24.536311697309692,0,3.069181120659868
2025-06-01 22:20:00,3307.09,3307.207,3302.285,3302.845,802,3306.9344547130363,3295.0657,3283.196945286964,0,1.0977277542154913,0,25.026364499154315,1,3.201525326327022
2025-06-01 22:25:00,3302.789,3304.853,3299.897,3303.967,929,3308.0370722119264,3295.57105,3283.1050277880736,0,1.463757033231281,0,24.631810913607342,0,3.3268449458751013
2025-06-01 22:30:00,3303.996,3304.86,3302.963,3303.854,658,3309.0159804241466,3296.1621,3283.3082195758534,0,1.7837075995375522,0,24.267082344024015,0,3.2247131640268747
2025-06-01 22:35:00,3303.811,3304.124,3302.432,3304.071,627,3309.916439363596,3296.6388500000003,3283.3612606364045,0,2.0574012618671667,0,23.73370060672104,0,3.11523365231067
2025-06-01 22:40:00,3304.124,3305.871,3303.76,3305.672,605,3310.9930881441114,3297.17995,3283.366811855889,0,2.308608305190475,0,23.682719086413574,0,3.0435026771456135
2025-06-01 22:45:00,3305.692,3308.183,3305.637,3307.638,683,3312.3108340287986,3297.8303499999993,3283.3498659712,0,2.5586570795032797,0,24.164846357907702,0,3.0079667716352
2025-06-01 22:50:00,3307.617,3311.247,3307.617,3310.367,708,3313.9955639234463,3298.64525,3283.2949360765538,0,2.8325798073965327,1,25.212919999910014,1,3.052397716518375
2025-06-01 22:55:00,3310.334,3315.1,3310.334,3313.173,1044,3316.0072045099405,3299.6524,3283.2975954900594,0,3.145418853661697,1,26.800441451617306,1,3.1747978796242107
2025-06-01 23:00:00,3313.167,3316.766,3312.491,3315.159,1009,3318.041611387172,3300.8504000000003,3283.6591886128285,0,3.490766778865977,1,28.50529185127372,1,3.253383745365345
2025-06-01 23:05:00,3315.161,3315.241,3313.109,3313.973,762,3319.5019088192075,3301.97845,3284.4549911807926,0,3.8115088297675825,1,30.08836722238325,1,3.173284906410682
2025-06-01 23:10:00,3313.954,3314.555,3313.352,3313.668,557,3320.5077136728205,3303.1506999999997,3285.793686327179,0,4.086461270563797,1,31.558365781270673,1,3.0325502702384886
2025-06-01 23:15:00,3313.655,3314.099,3312.167,3312.865,566,3321.105798693878,3304.26435,3287.4229013061217,0,4.296174941701106,1,32.366235793944114,1,2.9539395366500427
2025-06-01 23:20:00,3312.855,3313.473,3311.206,3312.776,585,3321.3651023790953,3305.3745500000005,3289.3839976209056,0,4.442792883985746,1,32.67497722013617,1,2.904872426889313
2025-06-01 23:25:00,3312.85,3312.85,3311.758,3312.057,447,3321.3783854354488,3306.3750499999996,3291.3717145645505,0,4.520580442245353,0,32.96166568731451,1,2.775381539254369
2025-06-01 23:30:00,3312.106,3312.942,3311.641,3312.618,490,3321.068104457925,3307.4127999999996,3293.757495542074,0,4.549795807025594,0,33.16860590337894,1,2.6700685721647663
2025-06-01 23:35:00,3312.641,3313.228,3311.411,3312.266,506,3320.022299305619,3308.4715000000006,3296.920700694382,0,4.531049684845497,0,33.4328293618335,1,2.6091351027244265
2025-06-01 23:40:00,3312.155,3312.333,3310.201,3311.37,511,3317.2914472452276,3309.55555,3301.8196527547725,0,4.458602599044138,0,33.02440072643466,1,2.5750540239584003
2025-06-01 23:45:00,3311.268,3312.421,3310.349,3311.57,630,3317.479701703087,3309.7176999999997,3301.9556982969125,0,4.34932341154159,0,32.67204804508131,1,2.5391215936756333
2025-06-01 23:50:00,3311.569,3311.659,3309.213,3310.941,655,3317.59816779676,3309.8959499999996,3302.193732203239,0,4.202738856365329,0,31.726886217091465,1,2.5324700512702245
2025-06-01 23:55:00,3310.885,3311.47,3309.546,3310.279,651,3317.649350248834,3310.05645,3302.4635497511663,0,4.02031550871593,0,30.849235948243752,1,2.4890079047509213
2025-06-02 00:00:00,3310.237,3312.521,3309.76,3311.713,1055,3317.3564927140956,3310.49985,3303.6432072859047,1,3.8387075537892814,0,30.423123481303605,1,2.508435911554425
2025-06-02 00:05:00,3311.688,3313.662,3311.094,3313.214,822,3317.2148934547267,3310.9622000000004,3304.709506545274,0,3.6823292476563476,0,30.4203080571187,1,2.51269048930052
2025-06-02 00:10:00,3313.26,3314.756,3312.457,3313.152,862,3316.8201873123653,3311.4271,3306.0340126876345,0,3.540580058815107,0,30.767218925668963,1,2.49742688292191
2025-06-02 00:15:00,3313.209,3314.983,3312.469,3313.269,773,3316.1408731056313,3311.8869999999997,3307.633126894368,0,3.409227812514596,0,31.16084133051225,1,2.4986106769989256
2025-06-02 00:20:00,3313.317,3313.733,3311.307,3312.336,842,3315.37716414912,3312.2201999999997,3309.0632358508797,0,3.2686220802907053,0,30.761713448770045,1,2.493424200070458
2025-06-02 00:25:00,3312.329,3314.33,3311.564,3312.885,727,3314.8447932111953,3312.4825499999997,3310.120306788804,1,3.1308963506466236,0,30.612523845654835,1,2.512893900065431
2025-06-02 00:30:00,3312.923,3313.576,3310.16,3310.877,1038,3314.7879710049565,3312.5080500000004,3310.2281289950442,-1,2.9630231478188085,0,29.59695963119466,1,2.577401478632198
2025-06-02 00:35:00,3310.829,3311.564,3306.408,3306.795,1013,3315.540359827633,3312.1891499999997,3308.8379401723664,1,2.713175028504775,0,28.10310860638384,1,2.761587087301323
2025-06-02 00:40:00,3306.763,3307.741,3303.236,3307.422,1457,3315.4646950686415,3311.8023000000003,3308.139904931359,1,2.428863615018676,0,27.785615897166885,1,2.8861165810655223
2025-06-02 00:45:00,3307.408,3310.769,3307.342,3308.63,1141,3315.303169494216,3311.5351499999997,3307.7671305057834,0,2.1515924134935336,0,26.2165327315883,1,2.9247511109893907
2025-06-02 00:50:00,3308.672,3311.039,3307.13,3310.777,1002,3315.0401945745775,3311.3905999999997,3307.741005425422,0,1.9226191117081854,0,24.656246804379073,0,2.9950546030615848
2025-06-02 00:55:00,3310.82,3311.649,3309.465,3311.442,796,3314.906238060199,3311.31945,3307.732661939801,1,1.7421488053822136,0,22.9675327795782,0,2.93712213141431
2025-06-02 01:00:00,3311.478,3313.226,3310.463,3311.67,995,3314.7930429863036,3311.26415,3307.7352570136964,0,1.6012066859313103,0,21.847763271182206,0,2.9246848363132822
2025-06-02 01:05:00,3311.62,3313.632,3311.269,3313.06,817,3314.9146220465373,3311.3142999999995,3307.713977953462,0,1.5109556512715423,0,20.955562565130798,0,2.8845644908623536
2025-06-02 01:10:00,3313.021,3313.826,3311.061,3312.317,805,3314.88011128589,3311.29925,3307.71838871411,0,1.4419100102605953,0,20.032209149170292,0,2.8760241700864624
2025-06-02 01:15:00,3312.327,3313.492,3309.268,3309.368,890,3314.8009385028035,3311.15435,3307.507761497196,-1,1.3394390085350176,0,18.809802729411153,0,2.972308157937441
2025-06-02 01:20:00,3309.412,3310.555,3308.126,3309.554,800,3314.7740152253828,3311.06355,3307.353084774617,0,1.2213040064325533,0,18.12537894544442,0,2.9335004323704545
2025-06-02 01:25:00,3309.552,3311.076,3308.327,3309.389,1139,3314.7267022478613,3310.9545,3307.1822977521383,0,1.0941278668674437,0,17.24843017160227,0,2.9203218300582643
2025-06-02 01:30:00,3309.366,3310.838,3307.043,3307.474,936,3314.8471121873263,3310.7811500000003,3306.7151878126742,0,0.9349052556007378,0,16.944496869706306,0,2.982798842196965
2025-06-02 01:35:00,3307.508,3309.016,3303.915,3308.559,1193,3314.871227550616,3310.6951499999996,3306.519072449383,0,0.7791229522213359,0,17.69418825161173,0,3.1340989248971893
2025-06-02 01:40:00,3308.558,3308.558,3305.68,3306.423,832,3314.969684270497,3310.43065,3305.8916157295025,0,0.5978089216501021,0,18.390330249095342,0,3.115877573118844
2025-06-02 01:45:00,3306.383,3307.159,3303.713,3303.96,855,3315.1226490007884,3309.9679499999997,3304.813250999211,1,0.36933862624402103,0,19.596572905169506,0,3.139457746467492
2025-06-02 01:50:00,3303.954,3305.632,3302.421,3303.64,923,3315.1179251447033,3309.4923499999995,3303.8667748552957,1,0.11734127747821929,0,21.04480857967793,0,3.1445679074341166
2025-06-02 01:55:00,3303.665,3304.018,3301.433,3303.6,797,3314.908352581273,3309.0089,3303.1094474187266,0,-0.13709787625565356,0,22.626794558557567,0,3.1045987711888254
2025-06-02 02:00:00,3303.585,3306.706,3303.291,3306.566,755,3314.5040186733468,3308.7204000000006,3302.9367813266545,0,-0.33209611364553804,0,22.6712553948971,0,3.126770287532478
2025-06-02 02:05:00,3306.544,3308.813,3306.544,3307.254,906,3313.9246909117164,3308.43885,3302.9530090882836,0,-0.4678822540137764,0,21.786395068835045,0,3.0655009812801746
2025-06-02 02:10:00,3307.292,3308.973,3307.228,3308.412,690,3313.6863464433413,3308.3156000000004,3302.9448535566594,1,-0.5398956532687889,0,20.897546047224004,0,2.9711794826172975
2025-06-02 02:15:00,3308.446,3311.612,3307.616,3307.88,864,3313.6998265204606,3308.36985,3303.0398734795394,-1,-0.5754196903762954,0,19.765178223052526,0,3.04438094814464
2025-06-02 02:20:00,3307.921,3308.509,3306.389,3306.792,637,3313.6977267276293,3308.3383499999995,3302.97897327237,0,-0.6022575801688635,0,18.456837015138934,0,2.9783537375628724
2025-06-02 02:25:00,3306.701,3308.166,3306.453,3306.915,655,3313.645343249836,3308.2526,3302.8598567501635,0,-0.6189092145607189,0,17.241948750647737,0,2.8879713277369667
2025-06-02 02:30:00,3306.804,3309.747,3306.744,3308.391,535,3313.401512376001,3308.1333,3302.865087623999,1,-0.6033440579764623,0,16.51964699974411,0,2.896187661470019
2025-06-02 02:35:00,3308.387,3309.049,3307.44,3308.315,507,3313.024066423132,3307.97695,3302.9298335768685,0,-0.5682393846402574,0,15.848938231047887,0,2.8042456856507267
2025-06-02 02:40:00,3308.319,3308.836,3306.74,3307.239,451,3312.515466906949,3307.7553999999996,3302.9953330930502,-1,-0.5385997847975829,0,14.907713214295535,0,2.7536567081042462
2025-06-02 02:45:00,3307.277,3308.453,3306.589,3307.564,486,3311.5715347780942,3307.4806,3303.3896652219055,1,-0.5075265809032089,0,13.963503147715263,0,2.6901098003825163
2025-06-02 02:50:00,3307.563,3308.694,3305.48,3306.61,641,3310.6424930649155,3307.1952499999998,3303.748006935084,-1,-0.4912474875374574,0,13.35680216327387,0,2.7275305289266183
2025-06-02 02:55:00,3306.549,3308.008,3305.085,3307.354,746,3310.3966394277118,3307.0945500000003,3303.7924605722887,1,-0.4721046951523422,0,12.970965701147906,0,2.741492634003272
2025-06-02 03:00:00,3307.274,3307.642,3306.259,3306.788,600,3310.060489479905,3306.95625,3303.8520105200955,-1,-0.4601246658427183,0,12.612688986316655,0,2.644457445860168
2025-06-02 03:05:00,3306.723,3307.774,3305.764,3305.764,572,3309.708519046911,3306.775,3303.841480953089,-1,-0.4685507353456998,0,12.521988580809078,0,2.5991390568701394
2025-06-02 03:10:00,3305.791,3306.161,3304.579,3305.278,660,3309.649792340436,3306.6652000000004,3303.680607659565,0,-0.4960111680158423,0,12.9865872764332,0,2.5264862670936923
2025-06-02 03:15:00,3305.357,3307.449,3305.034,3305.966,545,3309.402784798299,3306.5355499999996,3303.6683152017004,0,-0.5218553015441458,0,12.63496813022198,0,2.518522962301283
2025-06-02 03:20:00,3305.942,3308.461,3305.942,3307.729,535,3309.5139772043253,3306.60085,3303.6877227956743,1,-0.5160145287780064,0,11.75041186404438,0,2.518557036422604
2025-06-02 03:25:00,3307.823,3308.287,3305.583,3305.583,516,3309.3787303904146,3306.682,3303.985269609585,-1,-0.5236825286931135,0,11.120538047491033,0,2.531802962392398
2025-06-02 03:30:00,3305.563,3305.634,3303.891,3304.683,620,3309.226121851483,3306.7341499999993,3304.2421781485154,0,-0.5525809923359463,0,11.367969886741388,0,2.4754598936500796
2025-06-02 03:35:00,3304.656,3304.929,3303.399,3304.469,576,3309.0719351452194,3306.7776,3304.4832648547804,1,-0.5954261952813785,0,11.8187683665499,0,2.4079270441036593
2025-06-02 03:40:00,3304.506,3305.967,3304.172,3305.487,647,3309.0851127053133,3306.72365,3304.3621872946865,0,-0.6271682357087586,0,11.598076879025498,0,2.3641465409534033
2025-06-02 03:45:00,3305.436,3307.522,3305.088,3307.073,664,3309.0692408130726,3306.7146000000002,3304.359959186928,1,-0.6235539117874682,0,10.994922603558077,0,2.369136073742428
2025-06-02 03:50:00,3307.108,3307.856,3306.819,3307.561,623,3308.9312836285976,3306.67205,3304.4128163714026,0,-0.5887614120087394,0,10.605416873485012,0,2.273983497046559
2025-06-02 03:55:00,3307.573,3308.997,3306.194,3308.767,675,3309.1001372671053,3306.7164,3304.3326627328943,0,-0.5156679839611936,0,10.804863739136868,0,2.3117703901146536
2025-06-02 04:00:00,3308.83,3311.453,3308.815,3311.041,568,3309.968743634421,3306.9288499999993,3303.8889563655775,-1,-0.38494430084175496,0,11.989876294533161,0,2.338501076535046
2025-06-02 04:05:00,3311.102,3311.671,3309.451,3310.768,539,3310.59140971044,3307.1215,3303.6515902895603,-1,-0.2284300314342452,0,13.169150960879177,0,2.3300367139253852
2025-06-02 04:10:00,3310.742,3312.48,3310.421,3311.53,634,3311.2162652049856,3307.2784500000002,3303.340634795015,-1,-0.0512775556123887,0,14.556938007878605,0,2.3106769486450145
2025-06-02 04:15:00,3311.561,3313.271,3311.237,3313.119,608,3312.1965899428187,3307.5186499999995,3302.8407100571803,-1,0.15499236152136156,0,16.11963874491126,0,2.2909143094560926
2025-06-02 04:20:00,3313.166,3313.928,3312.359,3312.359,485,3312.902138167577,3307.7746500000003,3302.6471618324235,0,0.35622090180082416,0,17.79069137849574,0,2.2393490016377973
2025-06-02 04:25:00,3312.35,3313.963,3312.323,3313.665,464,3313.811129388787,3308.0797,3302.3482706112127,0,0.5637654398851619,0,19.31397441426268,0,2.1965383586636924
2025-06-02 04:30:00,3313.727,3315.11,3313.602,3314.116,558,3314.711297818891,3308.4549999999995,3302.198702181108,0,0.7702994015147757,0,21.11592968769485,0,2.1473570473305905
2025-06-02 04:35:00,3314.168,3314.368,3312.871,3313.534,460,3315.372793112111,3308.764,3302.155206887889,0,0.9543319636138328,0,22.194194922284872,0,2.1009029725212516
2025-06-02 04:40:00,3313.541,3315.792,3313.01,3314.677,577,3316.1773944924935,3309.15845,3302.1395055075063,0,1.1306745752563705,0,23.68687224482061,0,2.1495527601982833
2025-06-02 04:45:00,3314.677,3314.752,3313.715,3314.038,430,3316.7162758743616,3309.57215,3302.4280241256383,0,1.2801811959733236,0,25.072929758603795,1,2.070084705898392
2025-06-02 04:50:00,3314.037,3315.734,3313.644,3314.946,536,3317.279921265982,3310.05555,3302.831178734018,0,1.4165989711586775,0,26.682782908184826,1,2.0715072269056605
2025-06-02 04:55:00,3314.959,3318.32,3313.844,3313.878,904,3317.602575292119,3310.45115,3303.2997247078806,0,1.5173936344998653,0,28.865490352937282,1,2.2432567106981214
2025-06-02 05:00:00,3313.907,3317.087,3313.907,3315.883,753,3318.268099982879,3310.8588500000005,3303.449600017122,0,1.6191067556223153,0,30.892290123064562,1,2.312238374219672
2025-06-02 05:05:00,3315.945,3316.489,3315.175,3315.557,475,3318.620454555947,3311.3575499999997,3304.0946454440523,0,1.7071721669975233,0,32.77431848103989,1,2.2409356332039705
2025-06-02 05:10:00,3315.547,3319.711,3314.92,3318.749,747,3319.3263879779365,3312.0608500000003,3304.795312022064,0,1.8291024289501936,1,35.2012383654825,1,2.423083087975095
2025-06-02 05:15:00,3318.778,3319.946,3317.061,3317.275,749,3319.4137009688093,3312.70115,3305.9885990311905,0,1.938181033820138,0,37.495584868032545,1,2.456077153119714
2025-06-02 05:20:00,3317.276,3317.442,3316.452,3316.849,419,3319.3355116123025,3313.2692500000003,3307.202988387698,0,2.0222723004710317,0,39.07952480002698,1,2.3513573564682906
2025-06-02 05:25:00,3316.822,3318.654,3316.648,3318.247,509,3319.5575087429497,3313.82795,3308.09839125705,0,2.103988890327288,0,40.80744970510659,1,2.3266889738634027
2025-06-02 05:30:00,3318.205,3318.57,3316.645,3318.456,621,3319.6707817319984,3314.3727,3309.0746182680014,0,2.1784724167634533,0,42.4091772569138,1,2.297996904301744
